"acra" "numa" "acrb" "numb" "year" "expab" "impab" "Population" "source_trade" "source_pop" "source_gdp" "GDP" "tradeop" "ln.tradeop" "GDPpC" "ln.GDPpC" "PolitySC2" "outFDI" "inFDI" "outFDIstock" "inFDIstock" "source_FDI" "emig_ab" "immig_ba" "source_emig" "source_immig" "credit" "debit" "source_serv" "Distance" "ECOfreq" "PMfreq" "CAPfreq" "SERfreq" "ECOcum" "PMcum" "CAPcum" "SERcum" "crisis" "bankcrisis" "currcrisis" "debtcrisis" "globcrisis" "domcrisis" "HId" "LMId" "refugeecrisis" "contiguity" "bordercontrols" "EU_memb" "acra-bt-id" "acra-b-id" "ln.migop" "ln.capop" "ln.servop"
"2850" "LIT" 390 "GFR" 366 2005 1105.36 2344.17 3322528 1 2 4 52409.2326550388 65819.1281430325 11.0946657763299 15.7739024787869 2.75835683255444 10 1 -62 3 624 "UNC-14" 5399 NA "OECD" "OECD" NA NA "EStat" 1037.2 0 0 0 0 32.5 34.5 23.5 21 0 0 0 0 0 0 0 0 0 0 0 1 60 64 NA 6.4030221692153 NA
"2851" "LIT" 390 "GFR" 366 2006 1219.88 2888.04 3269909 1 2 4 56226.4187015504 73060.3174604597 11.1990406455419 17.19510197426 2.84462457432666 10 6 101 9 827 "UNC-14" 4806 NA "OECD" "OECD" NA NA "EStat" 1037.2 3 4 3 3 35.5 38.5 26.5 24 0 0 0 0 0 0 0 0 0 0 0 1 60 64 NA 6.73207826490685 NA
"2852" "LIT" 390 "GFR" 366 2007 1798.44 3664.26 3231294 1 2 4 63142.964244186 86513.2016747691 11.3680523017922 19.541076808296 2.97251875299267 10 -1 155 3 922 "UNC-14" 3901 NA "OECD" "OECD" NA NA "EStat" 1037.2 1 2 1 1 36.5 40.5 27.5 26 0 0 0 0 0 0 0 0 0 0 0 1 60 64 NA 6.88072660659422 NA
"2853" "LIT" 390 "GFR" 366 2008 1699.49 3699.71 3198231 1 2 4 66015.8293604651 81786.4450436401 11.3118668003467 20.6413574755748 3.02729670761611 10 49 1 50 729 "UNC-14" 3453 NA "OECD" "OECD" NA NA "EStat" 1037.2 0 4 2 2 36.5 44.5 29.5 28 0 0 0 0 0 0 0 0 0 0 0 1 60 64 NA 6.59304453414244 NA
"2854" "LIT" 390 "GFR" 366 2009 1597.65 457.62 3162916 1 2 4 58053.0220930233 35403.3248554514 10.4745610171818 18.3542724792638 2.90986238005669 10 7 -1 23 741 "UNC-14" 4647 NA "OECD" "OECD" NA NA "EStat" 1037.2 0 0 0 0 36.5 44.5 29.5 28 0 0 0 0 0 0 0 0 0 0 0 1 60 64 NA 6.60835261403608 NA
"2855" "LIT" 390 "GFR" 366 2010 2052.05 605.2 3097282 1 2 4 61683.8398255814 43078.543870059 10.6707803300969 19.9154742208108 2.99149702859267 10 5 -3 -12 555 "UNC-14" 6134 NA "OECD" "OECD" NA NA "EStat" 1037.2 3 5 3 3 39.5 49.5 32.5 31 0 0 0 0 0 0 0 0 0 0 0 1 60 64 NA 6.31866776834697 NA
"2856" "LIT" 390 "GFR" 366 2011 2611.58 3174.81 3028115 1 2 4 66918.1277131783 86469.693605317 11.3675492685842 22.0989386840256 3.09552958402329 10 -2 33 -32 589 "UNC-14" 10075 NA "OECD" "OECD" NA NA "EStat" 1037.2 0 0 0 0 39.5 49.5 32.5 31 0 0 0 0 0 0 0 0 0 0 0 1 60 64 NA 6.37678009274492 NA
"2857" "LIT" 390 "GFR" 366 2012 2297.51 3257.89 2987773 1 2 4 72362.0700581395 76772.2647450038 11.2485987177776 24.2194002215495 3.18715397405075 10 2 25 7 656 "UNC-14" 10226 NA "OECD" "OECD" NA NA "EStat" 1037.2 3 5 3 3 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 0 0 1 60 64 NA 6.49202336137529 NA
"2858" "LIT" 390 "GFR" 366 2013 2337.42 3654.9 2957689 1 2 4 76767.3737403101 78058.160752912 11.2652094784907 25.9551878984944 3.25637150864788 10 NA NA NA NA NA 9271 NA "OECD" "OECD" NA NA "EStat" 1037.2 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 0 0 1 60 64 NA NA NA
"2859" "LIT" 390 "GFR" 366 2014 2348.43 3841.75 2932367 1 2 4 79724.5488372093 77644.591161498 11.2598971695055 27.1877799870239 3.30276760716917 10 NA NA NA NA NA 8344 NA "OECD" "OECD" NA NA "EStat" 1037.2 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 0 0 1 60 64 NA NA NA
"2860" "LIT" 390 "GFR" 366 2015 1992 3238 2910199 1 2 4 82899.3937015504 63088.5193060488 11.0522940875388 28.4858161594964 3.34940628477734 10 NA NA NA NA NA NA NA NA NA NA NA "EStat" 1037.2 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 0 0 1 60 64 NA NA NA
"2910" "LIT" 368 "LAT" 367 2000 572 90 3499536 1 2 4 39472.6486434109 16771.1066460322 9.72741284226628 11.2793949379034 2.42297760437444 10 NA NA NA NA NA 38 NA "OECD" "OECD" 40683.5221516073 134898.498664456 "EStat" 224.9 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 0 0 0 1 1 0 60 65 NA NA 1.49249829615397
"2911" "LIT" 835 "LAT" 710 2001 579.09 98.1 3470818 1 2 4 42235.2569767442 16033.7606178856 9.68245181683482 12.1686752162586 2.49886504456293 10 3 5 14 11 "UNC-14" NA NA "OECD" "OECD" 66271.6219950262 115441.005802708 "EStat" 224.9 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 0 0 0 1 1 0 60 65 NA 2.44853900561713 1.45917112543761
"2912" "LIT" 835 "LAT" 710 2002 530.47 122.85 3443067 1 2 4 45062.8937015504 14497.9593260679 9.58176318237116 13.0880095280023 2.57169650785541 10 NA 4 20 15 "UNC-14" NA NA "OECD" "OECD" 63887.6301003961 90679.1010408032 "EStat" 224.9 3 5 3 3 27.5 29.5 18.5 16 0 0 0 0 0 0 0 0 0 1 1 0 60 65 NA NA 1.2325667680642
"2913" "LIT" 835 "LAT" 710 2003 692.13 155.47 3415213 1 2 4 48580.9335271318 17447.173993201 9.76693296570175 14.224861971166 2.65499127670809 10 4 8 28 23 "UNC-14" NA NA "OECD" "OECD" 63541.586073501 80361.2415952841 "EStat" 224.9 1 1 1 1 28.5 30.5 19.5 17 0 0 0 0 0 0 0 0 0 1 0 0 60 65 NA 3.15395627876888 1.08590712426051
"2914" "LIT" 835 "LAT" 710 2004 947.37 474.67 3377075 1 2 4 50281.075872093 28281.8132932844 10.2499742372366 14.8889426121993 2.70061883089023 10 6 5 41 29 "UNC-14" NA NA "OECD" "OECD" 75601.6394952565 104402.321083172 "EStat" 224.9 4 4 4 4 32.5 34.5 23.5 21 0 0 0 0 0 0 0 0 0 1 0 1 60 65 NA 3.37650476907178 1.2753500727533
"2915" "LIT" 390 "LAT" 366 2005 1203.73 611.31 3322528 1 2 4 52409.2326550388 34632.0659175974 10.4525352924925 15.7739024787869 2.75835683255444 10 16 67 57 121 "UNC-14" 250 NA "OECD" "OECD" 113512.019894999 173708.114580455 "EStat" 224.9 0 0 0 0 32.5 34.5 23.5 21 0 0 0 0 0 0 0 0 0 1 0 1 60 65 NA 4.80775292792187 1.70116616931585
"2916" "LIT" 390 "LAT" 366 2006 1570.9 928.03 3269909 1 2 4 56226.4187015504 44444.0541956675 10.7019864681179 17.19510197426 2.84462457432666 10 12 42 82 188 "UNC-14" 289 NA "OECD" "OECD" 166829.142488717 256262.963986368 "EStat" 224.9 3 4 3 3 35.5 38.5 26.5 24 0 0 0 0 0 0 0 0 0 1 0 1 60 65 NA 5.23993869630286 2.01820317104467
"2917" "LIT" 390 "LAT" 366 2007 2211.47 1340.81 3231294 1 2 4 63142.964244186 56257.7326313451 10.9376987796204 19.541076808296 2.97251875299267 10 27 81 165 265 "UNC-14" 315 NA "OECD" "OECD" 225759.602100028 330088.882748457 "EStat" 224.9 1 2 1 1 36.5 40.5 27.5 26 0 0 0 0 0 0 0 0 0 1 0 1 60 65 NA 5.58219676343961 2.17509431865203
"2918" "LIT" 390 "LAT" 366 2008 2747.85 1622.12 3198231 1 2 4 66015.8293604651 66195.7903480804 11.100372149995 20.6413574755748 3.02729670761611 10 45 19 199 429 "UNC-14" 285 NA "OECD" "OECD" 344203.647416413 342499.769733812 "EStat" 224.9 0 4 2 2 36.5 44.5 29.5 28 0 0 0 0 0 0 0 0 0 1 0 1 60 65 NA 6.06220630715788 2.34200793974043
"2919" "LIT" 390 "LAT" 366 2009 2747.85 1176.3 3162916 1 2 4 58053.0220930233 67595.9641465694 11.121303558275 18.3542724792638 2.90986238005669 10 -14 -22 208 395 "UNC-14" 212 NA "OECD" "OECD" 244329.83328728 244329.83328728 "EStat" 224.9 0 0 0 0 36.5 44.5 29.5 28 0 0 0 0 0 0 0 0 0 1 0 1 60 65 NA 5.97844749945134 2.13030950183287
"2920" "LIT" 390 "LAT" 366 2010 1938.7 1476.82 3097282 1 2 4 61683.8398255814 55371.3907833527 10.921818327496 19.9154742208108 2.99149702859267 10 -12 -11 193 334 "UNC-14" 137 NA "OECD" "OECD" 231468.729851709 187540.29658285 "EStat" 224.9 3 5 3 3 39.5 49.5 32.5 31 0 0 0 0 0 0 0 0 0 1 0 1 60 65 NA 5.81078412995401 1.91587048119442
"2921" "LIT" 390 "LAT" 366 2011 2870.42 2109.91 3028115 1 2 4 66918.1277131783 74424.2280857959 11.2175368141244 22.0989386840256 3.09552958402329 10 2 89 182 299 "UNC-14" NA NA "OECD" "OECD" 222083.632679377 237340.70185134 "EStat" 224.9 0 0 0 0 39.5 49.5 32.5 31 0 0 0 0 0 0 0 0 0 1 0 1 60 65 NA 5.7021144175555 1.92650436135623
"2922" "LIT" 390 "LAT" 366 2012 3186.8 1952.5 2987773 1 2 4 72362.0700581395 71022.0146531299 11.1707451735001 24.2194002215495 3.18715397405075 10 33 51 218 350 "UNC-14" NA NA "OECD" "OECD" 319393.847287464 276465.229805655 "EStat" 224.9 3 5 3 3 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 1 0 1 60 65 NA 5.85903346634947 2.10832192339027
"2923" "LIT" 390 "LAT" 366 2013 3247.56 2167.29 2957689 1 2 4 76767.3737403101 70535.8244808197 11.1638760084007 25.9551878984944 3.25637150864788 10 NA NA NA NA NA 163 NA "OECD" "OECD" NA NA "EStat" 224.9 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 1 0 1 60 65 NA NA NA
"2924" "LIT" 390 "LAT" 366 2014 2969.17 2420.65 2932367 1 2 4 79724.5488372093 67605.5252567882 11.1214449932588 27.1877799870239 3.30276760716917 10 NA NA NA NA NA NA NA "OECD" "OECD" NA NA "EStat" 224.9 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 1 0 1 60 65 NA NA NA
"2925" "LIT" 390 "LAT" 366 2015 2505 2131 2910199 1 2 4 82899.3937015504 55923.2075531247 10.9317347349395 28.4858161594964 3.34940628477734 10 NA NA NA NA NA NA NA NA NA NA NA "EStat" 224.9 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 1 0 1 60 65 NA NA NA
"2975" "LIT" 368 "POL" 290 2000 208 269 3499536 1 2 4 39472.6486434109 12084.3170244069 9.39966377721762 11.2793949379034 2.42297760437444 10 NA NA NA NA NA 164 NA "OECD" "OECD" NA NA "EStat" 513.9 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 0 0 0 1 1 0 60 66 NA NA NA
"2976" "LIT" 835 "POL" 710 2001 287.07 308.27 3470818 1 2 4 42235.2569767442 14095.8062674464 9.55363260428515 12.1686752162586 2.49886504456293 10 NA NA NA 2 "UNC-14" 247 NA "OECD" "OECD" NA NA "EStat" 513.9 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 0 0 0 1 1 0 60 66 NA NA NA
"2977" "LIT" 835 "POL" 710 2002 193.78 369.23 3443067 1 2 4 45062.8937015504 12493.8714262069 9.43299351715751 13.0880095280023 2.57169650785541 10 NA NA NA 2 "UNC-14" 354 NA "OECD" "OECD" NA NA "EStat" 513.9 3 5 3 3 27.5 29.5 18.5 16 0 0 0 0 0 0 0 0 0 1 1 0 60 66 NA NA NA
"2978" "LIT" 835 "POL" 710 2003 241.14 505.77 3415213 1 2 4 48580.9335271318 15374.5501737397 9.64046883525418 14.224861971166 2.65499127670809 10 NA NA NA 3 "UNC-14" 316 NA "OECD" "OECD" NA NA "EStat" 513.9 1 1 1 1 28.5 30.5 19.5 17 0 0 0 0 0 0 0 0 0 1 0 0 60 66 NA NA NA
"2979" "LIT" 835 "POL" 710 2004 449.01 947.22 3377075 1 2 4 50281.075872093 27768.4988991044 10.2316575240723 14.8889426121993 2.70061883089023 10 NA NA NA 3 "UNC-14" 391 NA "OECD" "OECD" 172195.818366031 80676.1536336004 "EStat" 513.9 4 4 4 4 32.5 34.5 23.5 21 0 0 0 0 0 0 0 0 0 1 0 1 60 66 NA NA 1.61525454001082
"2980" "LIT" 390 "POL" 366 2005 649.26 1284.41 3322528 1 2 4 52409.2326550388 36895.5983906033 10.5158475381061 15.7739024787869 2.75835683255444 10 NA NA NA 3 "UNC-14" 307 NA "OECD" "OECD" 194950.90724878 107147.922998987 "EStat" 513.9 0 0 0 0 32.5 34.5 23.5 21 0 0 0 0 0 0 0 0 0 1 0 1 60 66 NA NA 1.7516714448023
"2981" "LIT" 390 "POL" 366 2006 860.94 1848.56 3269909 1 2 4 56226.4187015504 48189.090868156 10.7828879438859 17.19510197426 2.84462457432666 10 NA 2 NA 7 "UNC-14" 147 NA "OECD" "OECD" 219751.12830432 120171.870682509 "EStat" 513.9 3 4 3 3 35.5 38.5 26.5 24 0 0 0 0 0 0 0 0 0 1 0 1 60 66 NA NA 1.79933238829063
"2982" "LIT" 390 "POL" 366 2007 1075.25 2599.52 3231294 1 2 4 63142.964244186 58197.6162187913 10.9715996744407 19.541076808296 2.97251875299267 10 -1 2 2 13 "UNC-14" 245 NA "OECD" "OECD" 334812.563323202 216457.124435848 "EStat" 513.9 1 2 1 1 36.5 40.5 27.5 26 0 0 0 0 0 0 0 0 0 1 0 1 60 66 NA 2.60268968544438 2.16682271168311
"2983" "LIT" 390 "POL" 366 2008 1375.19 3118.61 3198231 1 2 4 66015.8293604651 68071.5525887371 11.1283146748896 20.6413574755748 3.02729670761611 10 52 11 53 24 "UNC-14" 162 NA "OECD" "OECD" 504237.63470572 371274.108869853 "EStat" 513.9 0 4 2 2 36.5 44.5 29.5 28 0 0 0 0 0 0 0 0 0 1 0 1 60 66 NA 3.22639465728223 2.58491401313565
"2984" "LIT" 390 "POL" 366 2009 1192.93 1827.89 3162916 1 2 4 58053.0220930233 52035.5339151765 10.8596821087126 18.3542724792638 2.90986238005669 10 -1 -10 36 13 "UNC-14" 191 NA "OECD" "OECD" 418071.474624666 204470.111448835 "EStat" 513.9 0 0 0 0 36.5 44.5 29.5 28 0 0 0 0 0 0 0 0 0 1 0 1 60 66 NA 2.54116445243809 2.37245366408338
"2985" "LIT" 390 "POL" 366 2010 1608.04 2075.95 3097282 1 2 4 61683.8398255814 59723.7462910372 10.9974849806139 19.9154742208108 2.99149702859267 10 8 -1 41 7 "UNC-14" 212 NA "OECD" "OECD" 411847.471677259 262874.919406834 "EStat" 513.9 3 5 3 3 39.5 49.5 32.5 31 0 0 0 0 0 0 0 0 0 1 0 1 60 66 NA 1.97000770063437 2.39227935250989
"2986" "LIT" 390 "POL" 366 2011 1950.48 2886.9 3028115 1 2 4 66918.1277131783 72288.035623677 11.1884139120697 22.0989386840256 3.09552958402329 10 -22 4 38 12 "UNC-14" 188 NA "OECD" "OECD" 402459.979736575 311797.642074238 "EStat" 513.9 0 0 0 0 39.5 49.5 32.5 31 0 0 0 0 0 0 0 0 0 1 0 1 60 66 NA 2.44463275065006 2.36777381438139
"2987" "LIT" 390 "POL" 366 2012 1794.21 3145.04 2987773 1 2 4 72362.0700581395 68257.4447639702 11.1310417878891 24.2194002215495 3.18715397405075 10 11 2 48 14 "UNC-14" 213 NA "OECD" "OECD" 477557.520493691 301012.802800037 "EStat" 513.9 3 5 3 3 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 1 0 1 60 66 NA 2.65821782735433 2.37577705109168
"2988" "LIT" 390 "POL" 366 2013 2413.26 3320.65 2957689 1 2 4 76767.3737403101 74692.0172024741 11.2211285006511 25.9551878984944 3.25637150864788 10 NA NA NA NA NA 243 NA "OECD" "OECD" NA NA "EStat" 513.9 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 1 0 1 60 66 NA NA NA
"2989" "LIT" 390 "POL" 366 2014 2671.5 3323.9 2932367 1 2 4 79724.5488372093 75201.4290133155 11.227925512594 27.1877799870239 3.30276760716917 10 NA NA NA NA NA 242 NA "OECD" "OECD" NA NA "EStat" 513.9 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 1 0 1 60 66 NA NA NA
"2990" "LIT" 390 "POL" 366 2015 2477 2903 2910199 1 2 4 82899.3937015504 64897.9414658781 11.0805711836356 28.4858161594964 3.34940628477734 10 NA NA NA NA NA NA NA NA NA NA NA "EStat" 513.9 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 1 0 1 60 66 NA NA NA
"3040" "LIT" 368 "RUS" 365 2000 271 1493 3499536 1 2 4 40735.7734 433.034616202966 6.07081766984855 11.6403355759163 2.45447627143381 10 NA NA NA NA NA NA NA "OECD" "OECD" NA NA "EStat" 1666.2 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 0 0 0 1 1 0 60 67 NA NA NA
"3041" "LIT" 835 "RUS" 710 2001 504.93 1607 3470818 1 2 4 43586.7852 484.534473076945 6.18318858066125 12.5580728231789 2.5303637116223 10 NA 6 4 127 "UNC-14" NA NA "OECD" "OECD" NA NA "EStat" 1666.2 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 0 0 0 1 1 0 60 67 NA NA NA
"3042" "LIT" 835 "RUS" 710 2002 663.83 1635.92 3443067 1 2 4 46504.9063 494.517715005051 6.20358297449603 13.5068258328984 2.60319517491479 10 1 -2 6 136 "UNC-14" NA NA "OECD" "OECD" NA NA "EStat" 1666.2 3 5 3 3 27.5 29.5 18.5 16 0 0 0 0 0 0 0 0 0 1 1 0 60 67 NA 4.91142864401281 NA
"3043" "LIT" 835 "RUS" 710 2003 725.87 2160.42 3415213 1 2 4 50135.5234 575.697590104345 6.35558250564616 14.6800575542433 2.68648994376747 10 3 25 9 177 "UNC-14" NA NA "OECD" "OECD" NA NA "EStat" 1666.2 1 1 1 1 28.5 30.5 19.5 17 0 0 0 0 0 0 0 0 0 1 0 0 60 67 NA 5.19357394439946 NA
"3044" "LIT" 835 "RUS" 710 2004 863.56 2853.87 3377075 1 2 4 51890.0703 716.404887969481 6.57424549312459 15.3653887757897 2.7321174979496 10 10 29 19 317 "UNC-14" NA NA "OECD" "OECD" NA NA "EStat" 1666.2 4 4 4 4 32.5 34.5 23.5 21 0 0 0 0 0 0 0 0 0 1 0 1 60 67 NA 5.76535607845131 NA
"3045" "LIT" 390 "RUS" 366 2005 1227.34 4315.24 3322528 1 2 4 54086.3281 1024.76544345039 6.93221902972748 16.278667358108 2.78985549961381 10 1 86 22 407 "UNC-14" NA NA "OECD" "OECD" NA NA "EStat" 1666.2 0 0 0 0 32.5 34.5 23.5 21 0 0 0 0 0 0 0 0 0 1 0 1 60 67 NA 6.01848261337905 NA
"3046" "LIT" 390 "RUS" 366 2006 1810.33 4709.07 3269909 1 2 4 58025.6641 1123.53733492212 7.02423732197856 17.7453452374363 2.87612324138603 10 14 6 33 494 "UNC-14" NA NA "OECD" "OECD" NA NA "EStat" 1666.2 3 4 3 3 35.5 38.5 26.5 24 0 0 0 0 0 0 0 0 0 1 0 1 60 67 NA 6.20376160856271 NA
"3047" "LIT" 390 "RUS" 366 2007 2581.09 4403.29 3231294 1 2 4 65163.5391 1071.82330739921 6.97711650285828 20.1663912661615 3.00401742005204 10 40 50 82 501 "UNC-14" NA NA "OECD" "OECD" NA NA "EStat" 1666.2 1 2 1 1 36.5 40.5 27.5 26 0 0 0 0 0 0 0 0 0 1 0 1 60 67 NA 6.2187944453822 NA
"3048" "LIT" 390 "RUS" 366 2008 3795.63 9398 3198231 1 2 4 68128.3359 1936.58480362207 7.56868129020978 21.3018809147932 3.05879537467548 10 6 87 91 530 "UNC-14" NA NA "OECD" "OECD" NA NA "EStat" 1666.2 0 4 2 2 36.5 44.5 29.5 28 0 0 0 0 0 0 0 0 0 1 0 1 60 67 NA 6.2748034102573 NA
"3049" "LIT" 390 "RUS" 366 2009 2189.02 5482.47 3162916 1 2 4 59910.7188 1280.48705701725 7.15499579783156 18.9416091986003 2.94136104711606 10 -12 11 52 532 "UNC-14" NA NA "OECD" "OECD" NA NA "EStat" 1666.2 0 0 0 0 36.5 44.5 29.5 28 0 0 0 0 0 0 0 0 0 1 0 1 60 67 NA 6.27660734062582 NA
"3050" "LIT" 390 "RUS" 366 2010 3195.44 7615.99 3097282 1 2 4 63657.7227 1698.36895531923 7.4374236314415 20.5527693958768 3.02299569565204 10 5 26 44 442 "UNC-14" NA NA "OECD" "OECD" NA NA "EStat" 1666.2 3 5 3 3 39.5 49.5 32.5 31 0 0 0 0 0 0 0 0 0 1 0 1 60 67 NA 6.09290260725834 NA
"3051" "LIT" 390 "RUS" 366 2011 4648.19 10138.25 3028115 1 2 4 69059.5078 2141.1157523483 7.66908235174678 22.8061047219145 3.12702825108266 10 20 69 51 500 "UNC-14" NA NA "OECD" "OECD" NA NA "EStat" 1666.2 0 0 0 0 39.5 49.5 32.5 31 0 0 0 0 0 0 0 0 0 1 0 1 60 67 NA 6.2180922179012 NA
"3052" "LIT" 390 "RUS" 366 2012 5596.21 10020.86 2987773 1 2 4 74677.6563 2091.26407733822 7.64552398382086 24.9944210286391 3.21865264111012 10 -7 201 41 641 "UNC-14" NA NA "OECD" "OECD" NA NA "EStat" 1666.2 3 5 3 3 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 1 0 1 60 67 NA 6.4703841037653 NA
"3053" "LIT" 390 "RUS" 366 2013 6468.9 9770.45 2957689 1 2 4 79223.9297 2049.80364663734 7.62549928541692 26.7857539112462 3.28787017570725 10 NA NA NA NA NA NA NA "OECD" "OECD" NA NA "EStat" 1666.2 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 1 0 1 60 67 NA NA NA
"3054" "LIT" 390 "RUS" 366 2014 6750.63 7588.61 2932367 1 2 4 82275.7344 1742.82734813243 7.46326398618606 28.0577889466087 3.33426627422854 10 NA NA NA NA NA NA NA "OECD" "OECD" NA NA "EStat" 1666.2 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 1 0 1 60 67 NA NA NA
"3055" "LIT" 390 "RUS" 366 2015 3478 4769 2910199 1 2 4 85552.1743 963.97316228116 6.8710634542657 29.3973622766003 3.38090495183671 10 NA NA NA NA NA NA NA NA NA NA NA "EStat" 1666.2 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 0 0 0 1 0 1 60 67 NA NA NA
"3105" "LIT" 368 "SWD" 380 2000 167 186 3499536 1 2 4 40735.7734 86.6560201358543 4.46194649021511 11.6403355759163 2.45447627143381 10 NA NA NA NA NA 146 NA "OECD" "OECD" 30341.7150225661 60967.2100948697 "EStat" 676.5 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 0 0 0 0 1 0 60 68 NA NA 0.807141879052134
"3106" "LIT" 835 "SWD" 710 2001 167.82 192.86 3470818 1 2 4 43586.7852 82.7498514389173 4.41582221895547 12.5580728231789 2.5303637116223 10 NA 27 NA 233 "UNC-14" 213 NA "OECD" "OECD" 26651.3769918025 54337.293911762 "EStat" 676.5 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 0 0 0 0 1 0 60 68 NA NA 0.619555266831987
"3107" "LIT" 835 "SWD" 710 2002 229.4 251.37 3443067 1 2 4 46504.9063 103.380489984989 4.63841625940639 13.5068258328984 2.60319517491479 10 NA 65 1 357 "UNC-14" 259 NA "OECD" "OECD" 45092.2906880354 57248.1348438795 "EStat" 676.5 3 5 3 3 27.5 29.5 18.5 16 0 0 0 0 0 0 0 0 0 0 1 0 60 68 NA NA 0.788746942534462
"3108" "LIT" 835 "SWD" 710 2003 286.89 342.64 3415213 1 2 4 50135.5234 125.565658301275 4.83282879547953 14.6800575542433 2.68648994376747 10 NA 52 1 429 "UNC-14" 230 NA "OECD" "OECD" 37794.2341346597 70996.4999539468 "EStat" 676.5 1 1 1 1 28.5 30.5 19.5 17 0 0 0 0 0 0 0 0 0 0 0 0 60 68 NA NA 0.774696359434451
"3109" "LIT" 835 "SWD" 710 2004 471.12 414.77 3377075 1 2 4 51890.0703 170.724378455891 5.14005043422486 15.3653887757897 2.7321174979496 10 2 56 4 557 "UNC-14" 438 NA "OECD" "OECD" 27427.2819379202 77163.0284609008 "EStat" 676.5 4 4 4 4 32.5 34.5 23.5 21 0 0 0 0 0 0 0 0 0 0 0 1 60 68 NA 6.34826448323486 0.700923464361739
"3110" "LIT" 390 "SWD" 366 2005 586.67 531.36 3322528 1 2 4 54086.3281 206.712128420491 5.33132714140799 16.278667358108 2.78985549961381 10 -2 95 2 756 "UNC-14" 695 NA "OECD" "OECD" 53404.5316385742 48115.685732707 "EStat" 676.5 0 0 0 0 32.5 34.5 23.5 21 0 0 0 0 0 0 0 0 0 0 0 1 60 68 NA 6.68773185500417 0.629676525998339
"3111" "LIT" 390 "SWD" 366 2006 635.92 647.44 3269909 1 2 4 58025.6641 221.171100737131 5.39893661345087 17.7453452374363 2.87612324138603 10 2 205 5 1131 "UNC-14" 895 NA "OECD" "OECD" 58224.0029474072 57834.8530901722 "EStat" 676.5 3 4 3 3 35.5 38.5 26.5 24 0 0 0 0 0 0 0 0 0 0 0 1 60 68 NA 7.06680820883674 0.693212044905357
"3112" "LIT" 390 "SWD" 366 2007 652.39 916.25 3231294 1 2 4 65163.5391 240.723573591171 5.48364927763853 20.1663912661615 3.00401742005204 10 8 199 13 1460 "UNC-14" 918 NA "OECD" "OECD" 68735.8386294556 84398.8210371189 "EStat" 676.5 1 2 1 1 36.5 40.5 27.5 26 0 0 0 0 0 0 0 0 0 0 0 1 60 68 NA 7.29703888789656 0.854417566590912
"3113" "LIT" 390 "SWD" 366 2008 804.33 930.22 3198231 1 2 4 68128.3359 254.600376933616 5.5396951666156 21.3018809147932 3.05879537467548 10 -4 201 8 1658 "UNC-14" 915 NA "OECD" "OECD" 79450.0322372663 85925.4858616561 "EStat" 676.5 0 4 2 2 36.5 44.5 29.5 28 0 0 0 0 0 0 0 0 0 0 0 1 60 68 NA 7.42811035296426 0.886825536179518
"3114" "LIT" 390 "SWD" 366 2009 595.23 497.32 3162916 1 2 4 59910.7188 182.363026497355 5.20599935148607 18.9416091986003 2.94136104711606 10 -1 -149 8 1600 "UNC-14" 1214 NA "OECD" "OECD" 74419.8213134383 130686.10113291 "EStat" 676.5 0 0 0 0 36.5 44.5 29.5 28 0 0 0 0 0 0 0 0 0 0 0 1 60 68 NA 7.36597095247583 1.23067110653696
"3115" "LIT" 390 "SWD" 366 2010 750.33 766.81 3097282 1 2 4 63657.7227 238.327721390511 5.47364670713543 20.5527693958768 3.02299569565204 10 5 130 12 1387 "UNC-14" 1370 NA "OECD" "OECD" 70558.2573454914 108473.427281938 "EStat" 676.5 3 5 3 3 39.5 49.5 32.5 31 0 0 0 0 0 0 0 0 0 0 0 1 60 68 NA 7.2429767337017 1.03404215090999
